GeoAreaName,TimePeriod,Indicator,Value,SDG,Region
Sri Lanka,2016,"Under-5 Mortality Rate (per 1,000 live births)",39.57,SDG 3,South Asia
Sri Lanka,2017,"Under-5 Mortality Rate (per 1,000 live births)",39.29,SDG 3,South Asia
Sri Lanka,2018,"Under-5 Mortality Rate (per 1,000 live births)",38.07,SDG 3,South Asia
Sri Lanka,2019,"Under-5 Mortality Rate (per 1,000 live births)",36.17,SDG 3,South Asia
Sri Lanka,2020,"Under-5 Mortality Rate (per 1,000 live births)",40.53,SDG 3,South Asia
Sri Lanka,2021,"Under-5 Mortality Rate (per 1,000 live births)",35.22,SDG 3,South Asia
Sri Lanka,2022,"Under-5 Mortality Rate (per 1,000 live births)",35.05,SDG 3,South Asia
Sri Lanka,2023,"Under-5 Mortality Rate (per 1,000 live births)",37.45,SDG 3,South Asia
Sri Lanka,2024,"Under-5 Mortality Rate (per 1,000 live births)",32.05,SDG 3,South Asia
Sri Lanka,2000,Safely Managed Drinking Water (%),65.01,SDG 6,South Asia
Sri Lanka,2001,Safely Managed Drinking Water (%),62.56,SDG 6,South Asia
Sri Lanka,2002,Safely Managed Drinking Water (%),67.35,SDG 6,South Asia
Sri Lanka,2003,Safely Managed Drinking Water (%),63.02,SDG 6,South Asia
Sri Lanka,2004,Safely Managed Drinking Water (%),64.45,SDG 6,South Asia
Sri Lanka,2005,Safely Managed Drinking Water (%),67.06,SDG 6,South Asia
Sri Lanka,2006,Safely Managed Drinking Water (%),70.14,SDG 6,South Asia
Sri Lanka,2007,Safely Managed Drinking Water (%),69.43,SDG 6,South Asia
Sri Lanka,2008,Safely Managed Drinking Water (%),69.78,SDG 6,South Asia
Sri Lanka,2009,Safely Managed Drinking Water (%),73.1,SDG 6,South Asia
Sri Lanka,2010,Safely Managed Drinking Water (%),75.11,SDG 6,South Asia
Sri Lanka,2011,Safely Managed Drinking Water (%),73.69,SDG 6,South Asia
Sri Lanka,2012,Safely Managed Drinking Water (%),72.54,SDG 6,South Asia
Sri Lanka,2013,Safely Managed Drinking Water (%),73.65,SDG 6,South Asia
Sri Lanka,2014,Safely Managed Drinking Water (%),73.15,SDG 6,South Asia
Sri Lanka,2015,Safely Managed Drinking Water (%),76.03,SDG 6,South Asia
Sri Lanka,2016,Safely Managed Drinking Water (%),74.23,SDG 6,South Asia
Sri Lanka,2017,Safely Managed Drinking Water (%),78.31,SDG 6,South Asia
Sri Lanka,2018,Safely Managed Drinking Water (%),81.29,SDG 6,South Asia
Sri Lanka,2019,Safely Managed Drinking Water (%),80.16,SDG 6,South Asia
Sri Lanka,2020,Safely Managed Drinking Water (%),79.18,SDG 6,South Asia
Sri Lanka,2021,Safely Managed Drinking Water (%),81.47,SDG 6,South Asia
Sri Lanka,2022,Safely Managed Drinking Water (%),83.91,SDG 6,South Asia
Sri Lanka,2023,Safely Managed Drinking Water (%),84.63,SDG 6,South Asia
Sri Lanka,2024,Safely Managed Drinking Water (%),81.57,SDG 6,South Asia
Sri Lanka,2000,Open Defecation Practice (%),54.64,SDG 6,South Asia
Sri Lanka,2001,Open Defecation Practice (%),52.84,SDG 6,South Asia
Sri Lanka,2002,Open Defecation Practice (%),53.49,SDG 6,South Asia
Sri Lanka,2003,Open Defecation Practice (%),52.05,SDG 6,South Asia
Sri Lanka,2004,Open Defecation Practice (%),47.12,SDG 6,South Asia
Sri Lanka,2005,Open Defecation Practice (%),49.36,SDG 6,South Asia
Sri Lanka,2006,Open Defecation Practice (%),49.38,SDG 6,South Asia
Sri Lanka,2007,Open Defecation Practice (%),46.13,SDG 6,South Asia
Sri Lanka,2008,Open Defecation Practice (%),48.35,SDG 6,South Asia
Sri Lanka,2009,Open Defecation Practice (%),44.39,SDG 6,South Asia
Sri Lanka,2010,Open Defecation Practice (%),44.68,SDG 6,South Asia
Sri Lanka,2011,Open Defecation Practice (%),47.09,SDG 6,South Asia
Sri Lanka,2012,Open Defecation Practice (%),42.95,SDG 6,South Asia
Sri Lanka,2013,Open Defecation Practice (%),44.34,SDG 6,South Asia
Sri Lanka,2014,Open Defecation Practice (%),40.05,SDG 6,South Asia
Sri Lanka,2015,Open Defecation Practice (%),45.0,SDG 6,South Asia
Sri Lanka,2016,Open Defecation Practice (%),40.62,SDG 6,South Asia
Sri Lanka,2017,Open Defecation Practice (%),40.42,SDG 6,South Asia
Sri Lanka,2018,Open Defecation Practice (%),39.75,SDG 6,South Asia
Sri Lanka,2019,Open Defecation Practice (%),39.59,SDG 6,South Asia
Sri Lanka,2020,Open Defecation Practice (%),35.6,SDG 6,South Asia
Sri Lanka,2021,Open Defecation Practice (%),37.07,SDG 6,South Asia
Sri Lanka,2022,Open Defecation Practice (%),35.29,SDG 6,South Asia
Sri Lanka,2023,Open Defecation Practice (%),32.94,SDG 6,South Asia
Sri Lanka,2024,Open Defecation Practice (%),36.16,SDG 6,South Asia
Bhutan,2000,Prevalence of Undernourishment (%),55.37,SDG 2,South Asia
Bhutan,2001,Prevalence of Undernourishment (%),57.27,SDG 2,South Asia
Bhutan,2002,Prevalence of Undernourishment (%),52.88,SDG 2,South Asia
Bhutan,2003,Prevalence of Undernourishment (%),55.74,SDG 2,South Asia
Bhutan,2004,Prevalence of Undernourishment (%),53.28,SDG 2,South Asia
Bhutan,2005,Prevalence of Undernourishment (%),50.57,SDG 2,South Asia
Bhutan,2006,Prevalence of Undernourishment (%),51.57,SDG 2,South Asia
Bhutan,2007,Prevalence of Undernourishment (%),51.28,SDG 2,South Asia
Bhutan,2008,Prevalence of Undernourishment (%),49.95,SDG 2,South Asia
Bhutan,2009,Prevalence of Undernourishment (%),45.86,SDG 2,South Asia
Bhutan,2010,Prevalence of Undernourishment (%),46.33,SDG 2,South Asia
Bhutan,2011,Prevalence of Undernourishment (%),46.25,SDG 2,South Asia
Bhutan,2012,Prevalence of Undernourishment (%),45.71,SDG 2,South Asia
Bhutan,2013,Prevalence of Undernourishment (%),45.95,SDG 2,South Asia
Bhutan,2014,Prevalence of Undernourishment (%),44.48,SDG 2,South Asia
Bhutan,2015,Prevalence of Undernourishment (%),41.42,SDG 2,South Asia
Bhutan,2016,Prevalence of Undernourishment (%),43.19,SDG 2,South Asia
Bhutan,2017,Prevalence of Undernourishment (%),42.73,SDG 2,South Asia
Bhutan,2018,Prevalence of Undernourishment (%),41.86,SDG 2,South Asia
Bhutan,2019,Prevalence of Undernourishment (%),41.84,SDG 2,South Asia
Bhutan,2020,Prevalence of Undernourishment (%),40.67,SDG 2,South Asia
Bhutan,2021,Prevalence of Undernourishment (%),39.31,SDG 2,South Asia
Bhutan,2022,Prevalence of Undernourishment (%),37.71,SDG 2,South Asia
Bhutan,2023,Prevalence of Undernourishment (%),34.53,SDG 2,South Asia
Bhutan,2024,Prevalence of Undernourishment (%),36.86,SDG 2,South Asia
Bhutan,2000,Stunting in Children < 5 Years (%),55.73,SDG 2,South Asia
Bhutan,2001,Stunting in Children < 5 Years (%),55.03,SDG 2,South Asia
Bhutan,2002,Stunting in Children < 5 Years (%),51.9,SDG 2,South Asia
Bhutan,2003,Stunting in Children < 5 Years (%),51.4,SDG 2,South Asia
Bhutan,2004,Stunting in Children < 5 Years (%),53.8,SDG 2,South Asia
Bhutan,2005,Stunting in Children < 5 Years (%),51.36,SDG 2,South Asia
Bhutan,2006,Stunting in Children < 5 Years (%),51.64,SDG 2,South Asia
Bhutan,2007,Stunting in Children < 5 Years (%),49.86,SDG 2,South Asia
Bhutan,2008,Stunting in Children < 5 Years (%),49.06,SDG 2,South Asia
Bhutan,2009,Stunting in Children < 5 Years (%),49.63,SDG 2,South Asia
Bhutan,2010,Stunting in Children < 5 Years (%),46.64,SDG 2,South Asia
Bhutan,2011,Stunting in Children < 5 Years (%),46.76,SDG 2,South Asia
Bhutan,2012,Stunting in Children < 5 Years (%),45.12,SDG 2,South Asia
Bhutan,2013,Stunting in Children < 5 Years (%),44.37,SDG 2,South Asia
Bhutan,2014,Stunting in Children < 5 Years (%),43.75,SDG 2,South Asia
Bhutan,2015,Stunting in Children < 5 Years (%),43.75,SDG 2,South Asia
Bhutan,2016,Stunting in Children < 5 Years (%),41.9,SDG 2,South Asia
Bhutan,2017,Stunting in Children < 5 Years (%),43.7,SDG 2,South Asia
Bhutan,2018,Stunting in Children < 5 Years (%),39.68,SDG 2,South Asia
Bhutan,2019,Stunting in Children < 5 Years (%),39.94,SDG 2,South Asia
Bhutan,2020,Stunting in Children < 5 Years (%),38.76,SDG 2,South Asia
Bhutan,2021,Stunting in Children < 5 Years (%),40.79,SDG 2,South Asia
Bhutan,2022,Stunting in Children < 5 Years (%),38.11,SDG 2,South Asia
Bhutan,2023,Stunting in Children < 5 Years (%),38.57,SDG 2,South Asia
Bhutan,2024,Stunting in Children < 5 Years (%),33.99,SDG 2,South Asia
Bhutan,2000,Maternal Mortality Ratio (per 100k births),55.82,SDG 3,South Asia
Bhutan,2001,Maternal Mortality Ratio (per 100k births),55.95,SDG 3,South Asia
Bhutan,2002,Maternal Mortality Ratio (per 100k births),53.94,SDG 3,South Asia
Bhutan,2003,Maternal Mortality Ratio (per 100k births),54.62,SDG 3,South Asia
Bhutan,2004,Maternal Mortality Ratio (per 100k births),51.44,SDG 3,South Asia
Bhutan,2005,Maternal Mortality Ratio (per 100k births),53.53,SDG 3,South Asia
Bhutan,2006,Maternal Mortality Ratio (per 100k births),54.07,SDG 3,South Asia
Bhutan,2007,Maternal Mortality Ratio (per 100k births),49.27,SDG 3,South Asia
Bhutan,2008,Maternal Mortality Ratio (per 100k births),48.35,SDG 3,South Asia
Bhutan,2009,Maternal Mortality Ratio (per 100k births),50.4,SDG 3,South Asia
Bhutan,2010,Maternal Mortality Ratio (per 100k births),49.79,SDG 3,South Asia
Bhutan,2011,Maternal Mortality Ratio (per 100k births),45.83,SDG 3,South Asia
Bhutan,2012,Maternal Mortality Ratio (per 100k births),45.19,SDG 3,South Asia
Bhutan,2013,Maternal Mortality Ratio (per 100k births),44.6,SDG 3,South Asia
Bhutan,2014,Maternal Mortality Ratio (per 100k births),42.2,SDG 3,South Asia
Bhutan,2015,Maternal Mortality Ratio (per 100k births),42.04,SDG 3,South Asia
Bhutan,2016,Maternal Mortality Ratio (per 100k births),41.11,SDG 3,South Asia
Bhutan,2017,Maternal Mortality Ratio (per 100k births),40.67,SDG 3,South Asia
Bhutan,2018,Maternal Mortality Ratio (per 100k births),40.97,SDG 3,South Asia
Bhutan,2019,Maternal Mortality Ratio (per 100k births),40.57,SDG 3,South Asia
Bhutan,2020,Maternal Mortality Ratio (per 100k births),41.74,SDG 3,South Asia
Bhutan,2021,Maternal Mortality Ratio (per 100k births),37.12,SDG 3,South Asia
Bhutan,2022,Maternal Mortality Ratio (per 100k births),39.29,SDG 3,South Asia
Bhutan,2023,Maternal Mortality Ratio (per 100k births),36.7,SDG 3,South Asia
Bhutan,2024,Maternal Mortality Ratio (per 100k births),36.14,SDG 3,South Asia
Bhutan,2000,"Under-5 Mortality Rate (per 1,000 live births)",56.43,SDG 3,South Asia
Bhutan,2001,"Under-5 Mortality Rate (per 1,000 live births)",52.93,SDG 3,South Asia
Bhutan,2002,"Under-5 Mortality Rate (per 1,000 live births)",54.39,SDG 3,South Asia
Bhutan,2003,"Under-5 Mortality Rate (per 1,000 live births)",53.27,SDG 3,South Asia
Bhutan,2004,"Under-5 Mortality Rate (per 1,000 live births)",52.96,SDG 3,South Asia
Bhutan,2005,"Under-5 Mortality Rate (per 1,000 live births)",51.85,SDG 3,South Asia
Bhutan,2006,"Under-5 Mortality Rate (per 1,000 live births)",54.3,SDG 3,South Asia
Bhutan,2007,"Under-5 Mortality Rate (per 1,000 live births)",48.86,SDG 3,South Asia
Bhutan,2008,"Under-5 Mortality Rate (per 1,000 live births)",48.22,SDG 3,South Asia
Bhutan,2009,"Under-5 Mortality Rate (per 1,000 live births)",47.28,SDG 3,South Asia
Bhutan,2010,"Under-5 Mortality Rate (per 1,000 live births)",46.59,SDG 3,South Asia
Bhutan,2011,"Under-5 Mortality Rate (per 1,000 live births)",45.66,SDG 3,South Asia
Bhutan,2012,"Under-5 Mortality Rate (per 1,000 live births)",47.6,SDG 3,South Asia
Bhutan,2013,"Under-5 Mortality Rate (per 1,000 live births)",47.15,SDG 3,South Asia
Bhutan,2014,"Under-5 Mortality Rate (per 1,000 live births)",43.36,SDG 3,South Asia
Bhutan,2015,"Under-5 Mortality Rate (per 1,000 live births)",42.17,SDG 3,South Asia
Bhutan,2016,"Under-5 Mortality Rate (per 1,000 live births)",43.33,SDG 3,South Asia
Bhutan,2017,"Under-5 Mortality Rate (per 1,000 live births)",40.99,SDG 3,South Asia
Bhutan,2018,"Under-5 Mortality Rate (per 1,000 live births)",41.97,SDG 3,South Asia
Bhutan,2019,"Under-5 Mortality Rate (per 1,000 live births)",40.52,SDG 3,South Asia
Bhutan,2020,"Under-5 Mortality Rate (per 1,000 live births)",37.14,SDG 3,South Asia
Bhutan,2021,"Under-5 Mortality Rate (per 1,000 live births)",40.94,SDG 3,South Asia
Bhutan,2022,"Under-5 Mortality Rate (per 1,000 live births)",40.51,SDG 3,South Asia
Bhutan,2023,"Under-5 Mortality Rate (per 1,000 live births)",36.1,SDG 3,South Asia
Bhutan,2024,"Under-5 Mortality Rate (per 1,000 live births)",35.64,SDG 3,South Asia
Bhutan,2000,Safely Managed Drinking Water (%),65.85,SDG 6,South Asia
Bhutan,2001,Safely Managed Drinking Water (%),66.72,SDG 6,South Asia
Bhutan,2002,Safely Managed Drinking Water (%),68.01,SDG 6,South Asia
Bhutan,2003,Safely Managed Drinking Water (%),70.83,SDG 6,South Asia
Bhutan,2004,Safely Managed Drinking Water (%),68.35,SDG 6,South Asia
Bhutan,2005,Safely Managed Drinking Water (%),68.22,SDG 6,South Asia
Bhutan,2006,Safely Managed Drinking Water (%),68.15,SDG 6,South Asia
Bhutan,2007,Safely Managed Drinking Water (%),69.92,SDG 6,South Asia
Bhutan,2008,Safely Managed Drinking Water (%),71.77,SDG 6,South Asia
Bhutan,2009,Safely Managed Drinking Water (%),75.31,SDG 6,South Asia
Bhutan,2010,Safely Managed Drinking Water (%),72.64,SDG 6,South Asia
Bhutan,2011,Safely Managed Drinking Water (%),74.55,SDG 6,South Asia
Bhutan,2012,Safely Managed Drinking Water (%),74.99,SDG 6,South Asia
Bhutan,2013,Safely Managed Drinking Water (%),77.6,SDG 6,South Asia
Bhutan,2014,Safely Managed Drinking Water (%),80.41,SDG 6,South Asia
Bhutan,2015,Safely Managed Drinking Water (%),76.62,SDG 6,South Asia
Bhutan,2016,Safely Managed Drinking Water (%),77.48,SDG 6,South Asia
Bhutan,2017,Safely Managed Drinking Water (%),80.58,SDG 6,South Asia
Bhutan,2018,Safely Managed Drinking Water (%),80.84,SDG 6,South Asia
Bhutan,2019,Safely Managed Drinking Water (%),83.39,SDG 6,South Asia
Bhutan,2020,Safely Managed Drinking Water (%),82.29,SDG 6,South Asia
Bhutan,2021,Safely Managed Drinking Water (%),81.68,SDG 6,South Asia
Bhutan,2022,Safely Managed Drinking Water (%),83.9,SDG 6,South Asia
Bhutan,2023,Safely Managed Drinking Water (%),85.48,SDG 6,South Asia
Bhutan,2024,Safely Managed Drinking Water (%),85.85,SDG 6,South Asia
Bhutan,2000,Open Defecation Practice (%),56.18,SDG 6,South Asia
Bhutan,2001,Open Defecation Practice (%),56.22,SDG 6,South Asia
Bhutan,2002,Open Defecation Practice (%),55.57,SDG 6,South Asia
Bhutan,2003,Open Defecation Practice (%),55.09,SDG 6,South Asia
Bhutan,2004,Open Defecation Practice (%),53.19,SDG 6,South Asia
Bhutan,2005,Open Defecation Practice (%),51.17,SDG 6,South Asia
Bhutan,2006,Open Defecation Practice (%),50.84,SDG 6,South Asia
Bhutan,2007,Open Defecation Practice (%),51.63,SDG 6,South Asia
Bhutan,2008,Open Defecation Practice (%),47.79,SDG 6,South Asia
Bhutan,2009,Open Defecation Practice (%),48.77,SDG 6,South Asia
Bhutan,2010,Open Defecation Practice (%),46.83,SDG 6,South Asia
Bhutan,2011,Open Defecation Practice (%),46.66,SDG 6,South Asia
Bhutan,2012,Open Defecation Practice (%),47.74,SDG 6,South Asia
Bhutan,2013,Open Defecation Practice (%),45.3,SDG 6,South Asia
Bhutan,2014,Open Defecation Practice (%),44.29,SDG 6,South Asia
Bhutan,2015,Open Defecation Practice (%),41.38,SDG 6,South Asia
Bhutan,2016,Open Defecation Practice (%),43.74,SDG 6,South Asia
Bhutan,2017,Open Defecation Practice (%),42.79,SDG 6,South Asia
Bhutan,2018,Open Defecation Practice (%),44.26,SDG 6,South Asia
Bhutan,2019,Open Defecation Practice (%),39.76,SDG 6,South Asia
Bhutan,2020,Open Defecation Practice (%),39.75,SDG 6,South Asia
Bhutan,2021,Open Defecation Practice (%),38.99,SDG 6,South Asia
Bhutan,2022,Open Defecation Practice (%),40.18,SDG 6,South Asia
Bhutan,2023,Open Defecation Practice (%),36.88,SDG 6,South Asia
Bhutan,2024,Open Defecation Practice (%),36.64,SDG 6,South Asia
Indonesia,2000,Prevalence of Undernourishment (%),52.92,SDG 2,South East Asia
Indonesia,2001,Prevalence of Undernourishment (%),52.47,SDG 2,South East Asia
Indonesia,2002,Prevalence of Undernourishment (%),50.77,SDG 2,South East Asia
Indonesia,2003,Prevalence of Undernourishment (%),49.65,SDG 2,South East Asia
Indonesia,2004,Prevalence of Undernourishment (%),48.91,SDG 2,South East Asia
Indonesia,2005,Prevalence of Undernourishment (%),48.91,SDG 2,South East Asia
Indonesia,2006,Prevalence of Undernourishment (%),45.14,SDG 2,South East Asia
Indonesia,2007,Prevalence of Undernourishment (%),48.5,SDG 2,South East Asia
Indonesia,2008,Prevalence of Undernourishment (%),45.53,SDG 2,South East Asia
Indonesia,2009,Prevalence of Undernourishment (%),45.64,SDG 2,South East Asia
Indonesia,2010,Prevalence of Undernourishment (%),45.2,SDG 2,South East Asia
Indonesia,2011,Prevalence of Undernourishment (%),43.06,SDG 2,South East Asia
Indonesia,2012,Prevalence of Undernourishment (%),42.86,SDG 2,South East Asia
Indonesia,2013,Prevalence of Undernourishment (%),39.2,SDG 2,South East Asia
Indonesia,2014,Prevalence of Undernourishment (%),42.55,SDG 2,South East Asia
Indonesia,2015,Prevalence of Undernourishment (%),42.27,SDG 2,South East Asia
Indonesia,2016,Prevalence of Undernourishment (%),37.3,SDG 2,South East Asia
Indonesia,2017,Prevalence of Undernourishment (%),38.44,SDG 2,South East Asia
Indonesia,2018,Prevalence of Undernourishment (%),36.41,SDG 2,South East Asia
Indonesia,2019,Prevalence of Undernourishment (%),37.19,SDG 2,South East Asia
Indonesia,2020,Prevalence of Undernourishment (%),37.63,SDG 2,South East Asia
Indonesia,2021,Prevalence of Undernourishment (%),37.33,SDG 2,South East Asia
Indonesia,2022,Prevalence of Undernourishment (%),36.74,SDG 2,South East Asia
Indonesia,2023,Prevalence of Undernourishment (%),36.22,SDG 2,South East Asia
Indonesia,2024,Prevalence of Undernourishment (%),33.12,SDG 2,South East Asia
Indonesia,2000,Stunting in Children < 5 Years (%),50.93,SDG 2,South East Asia
Indonesia,2001,Stunting in Children < 5 Years (%),51.68,SDG 2,South East Asia
Indonesia,2002,Stunting in Children < 5 Years (%),52.0,SDG 2,South East Asia
Indonesia,2003,Stunting in Children < 5 Years (%),48.41,SDG 2,South East Asia
Indonesia,2004,Stunting in Children < 5 Years (%),51.94,SDG 2,South East Asia
Indonesia,2005,Stunting in Children < 5 Years (%),50.0,SDG 2,South East Asia
Indonesia,2006,Stunting in Children < 5 Years (%),47.54,SDG 2,South East Asia
Indonesia,2007,Stunting in Children < 5 Years (%),45.99,SDG 2,South East Asia
Indonesia,2008,Stunting in Children < 5 Years (%),45.25,SDG 2,South East Asia
Indonesia,2009,Stunting in Children < 5 Years (%),45.56,SDG 2,South East Asia
Indonesia,2010,Stunting in Children < 5 Years (%),44.31,SDG 2,South East Asia
Indonesia,2011,Stunting in Children < 5 Years (%),45.28,SDG 2,South East Asia
Indonesia,2012,Stunting in Children < 5 Years (%),42.54,SDG 2,South East Asia
Indonesia,2013,Stunting in Children < 5 Years (%),43.01,SDG 2,South East Asia
Indonesia,2014,Stunting in Children < 5 Years (%),41.41,SDG 2,South East Asia
Indonesia,2015,Stunting in Children < 5 Years (%),41.06,SDG 2,South East Asia
Indonesia,2016,Stunting in Children < 5 Years (%),39.51,SDG 2,South East Asia
Indonesia,2017,Stunting in Children < 5 Years (%),40.11,SDG 2,South East Asia
Indonesia,2018,Stunting in Children < 5 Years (%),39.34,SDG 2,South East Asia
Indonesia,2019,Stunting in Children < 5 Years (%),38.14,SDG 2,South East Asia
Indonesia,2020,Stunting in Children < 5 Years (%),37.56,SDG 2,South East Asia
Indonesia,2021,Stunting in Children < 5 Years (%),34.44,SDG 2,South East Asia
Indonesia,2022,Stunting in Children < 5 Years (%),35.54,SDG 2,South East Asia
Indonesia,2023,Stunting in Children < 5 Years (%),36.13,SDG 2,South East Asia
Indonesia,2024,Stunting in Children < 5 Years (%),34.19,SDG 2,South East Asia
Indonesia,2000,Maternal Mortality Ratio (per 100k births),51.11,SDG 3,South East Asia
Indonesia,2001,Maternal Mortality Ratio (per 100k births),51.78,SDG 3,South East Asia
Indonesia,2002,Maternal Mortality Ratio (per 100k births),51.61,SDG 3,South East Asia
Indonesia,2003,Maternal Mortality Ratio (per 100k births),49.12,SDG 3,South East Asia
Indonesia,2004,Maternal Mortality Ratio (per 100k births),47.42,SDG 3,South East Asia
Indonesia,2005,Maternal Mortality Ratio (per 100k births),48.18,SDG 3,South East Asia
Indonesia,2006,Maternal Mortality Ratio (per 100k births),46.74,SDG 3,South East Asia
Indonesia,2007,Maternal Mortality Ratio (per 100k births),47.03,SDG 3,South East Asia
Indonesia,2008,Maternal Mortality Ratio (per 100k births),43.87,SDG 3,South East Asia
Indonesia,2009,Maternal Mortality Ratio (per 100k births),46.3,SDG 3,South East Asia
Indonesia,2010,Maternal Mortality Ratio (per 100k births),43.7,SDG 3,South East Asia
Indonesia,2011,Maternal Mortality Ratio (per 100k births),45.35,SDG 3,South East Asia
Indonesia,2012,Maternal Mortality Ratio (per 100k births),42.64,SDG 3,South East Asia
Indonesia,2013,Maternal Mortality Ratio (per 100k births),42.21,SDG 3,South East Asia
Indonesia,2014,Maternal Mortality Ratio (per 100k births),41.19,SDG 3,South East Asia
Indonesia,2015,Maternal Mortality Ratio (per 100k births),39.62,SDG 3,South East Asia
Indonesia,2016,Maternal Mortality Ratio (per 100k births),43.56,SDG 3,South East Asia
Indonesia,2017,Maternal Mortality Ratio (per 100k births),38.31,SDG 3,South East Asia
Indonesia,2018,Maternal Mortality Ratio (per 100k births),39.79,SDG 3,South East Asia
Indonesia,2019,Maternal Mortality Ratio (per 100k births),35.81,SDG 3,South East Asia
Indonesia,2020,Maternal Mortality Ratio (per 100k births),37.21,SDG 3,South East Asia
Indonesia,2021,Maternal Mortality Ratio (per 100k births),36.57,SDG 3,South East Asia
Indonesia,2022,Maternal Mortality Ratio (per 100k births),35.02,SDG 3,South East Asia
Indonesia,2023,Maternal Mortality Ratio (per 100k births),33.4,SDG 3,South East Asia
Indonesia,2024,Maternal Mortality Ratio (per 100k births),33.06,SDG 3,South East Asia
Indonesia,2000,"Under-5 Mortality Rate (per 1,000 live births)",52.05,SDG 3,South East Asia
Indonesia,2001,"Under-5 Mortality Rate (per 1,000 live births)",55.46,SDG 3,South East Asia
Indonesia,2002,"Under-5 Mortality Rate (per 1,000 live births)",51.02,SDG 3,South East Asia
Indonesia,2003,"Under-5 Mortality Rate (per 1,000 live births)",51.04,SDG 3,South East Asia
Indonesia,2004,"Under-5 Mortality Rate (per 1,000 live births)",52.12,SDG 3,South East Asia
Indonesia,2005,"Under-5 Mortality Rate (per 1,000 live births)",47.34,SDG 3,South East Asia
Indonesia,2006,"Under-5 Mortality Rate (per 1,000 live births)",47.91,SDG 3,South East Asia
Indonesia,2007,"Under-5 Mortality Rate (per 1,000 live births)",46.65,SDG 3,South East Asia
Indonesia,2008,"Under-5 Mortality Rate (per 1,000 live births)",46.12,SDG 3,South East Asia
Indonesia,2009,"Under-5 Mortality Rate (per 1,000 live births)",45.18,SDG 3,South East Asia
Indonesia,2010,"Under-5 Mortality Rate (per 1,000 live births)",43.55,SDG 3,South East Asia
Indonesia,2011,"Under-5 Mortality Rate (per 1,000 live births)",44.15,SDG 3,South East Asia
Indonesia,2012,"Under-5 Mortality Rate (per 1,000 live births)",41.46,SDG 3,South East Asia
Indonesia,2013,"Under-5 Mortality Rate (per 1,000 live births)",43.74,SDG 3,South East Asia
Indonesia,2014,"Under-5 Mortality Rate (per 1,000 live births)",42.39,SDG 3,South East Asia
Indonesia,2015,"Under-5 Mortality Rate (per 1,000 live births)",39.91,SDG 3,South East Asia
Indonesia,2016,"Under-5 Mortality Rate (per 1,000 live births)",39.18,SDG 3,South East Asia
Indonesia,2017,"Under-5 Mortality Rate (per 1,000 live births)",39.47,SDG 3,South East Asia
Indonesia,2018,"Under-5 Mortality Rate (per 1,000 live births)",37.05,SDG 3,South East Asia
Indonesia,2019,"Under-5 Mortality Rate (per 1,000 live births)",40.17,SDG 3,South East Asia
Indonesia,2020,"Under-5 Mortality Rate (per 1,000 live births)",37.19,SDG 3,South East Asia
Indonesia,2021,"Under-5 Mortality Rate (per 1,000 live births)",36.44,SDG 3,South East Asia
Indonesia,2022,"Under-5 Mortality Rate (per 1,000 live births)",36.07,SDG 3,South East Asia
Indonesia,2023,"Under-5 Mortality Rate (per 1,000 live births)",33.38,SDG 3,South East Asia
Indonesia,2024,"Under-5 Mortality Rate (per 1,000 live births)",35.09,SDG 3,South East Asia
Indonesia,2000,Safely Managed Drinking Water (%),62.82,SDG 6,South East Asia
Indonesia,2001,Safely Managed Drinking Water (%),64.88,SDG 6,South East Asia
Indonesia,2002,Safely Managed Drinking Water (%),63.96,SDG 6,South East Asia
Indonesia,2003,Safely Managed Drinking Water (%),67.03,SDG 6,South East Asia
Indonesia,2004,Safely Managed Drinking Water (%),66.45,SDG 6,South East Asia
Indonesia,2005,Safely Managed Drinking Water (%),69.93,SDG 6,South East Asia
Indonesia,2006,Safely Managed Drinking Water (%),66.9,SDG 6,South East Asia
Indonesia,2007,Safely Managed Drinking Water (%),68.56,SDG 6,South East Asia
Indonesia,2008,Safely Managed Drinking Water (%),67.51,SDG 6,South East Asia
Indonesia,2009,Safely Managed Drinking Water (%),69.06,SDG 6,South East Asia
Indonesia,2010,Safely Managed Drinking Water (%),71.58,SDG 6,South East Asia
Indonesia,2011,Safely Managed Drinking Water (%),73.15,SDG 6,South East Asia
Indonesia,2012,Safely Managed Drinking Water (%),76.7,SDG 6,South East Asia
Indonesia,2013,Safely Managed Drinking Water (%),72.91,SDG 6,South East Asia
Indonesia,2014,Safely Managed Drinking Water (%),72.45,SDG 6,South East Asia
Indonesia,2015,Safely Managed Drinking Water (%),75.78,SDG 6,South East Asia
Indonesia,2016,Safely Managed Drinking Water (%),73.76,SDG 6,South East Asia
Indonesia,2017,Safely Managed Drinking Water (%),77.1,SDG 6,South East Asia
Indonesia,2018,Safely Managed Drinking Water (%),76.3,SDG 6,South East Asia
Indonesia,2019,Safely Managed Drinking Water (%),78.17,SDG 6,South East Asia
Indonesia,2020,Safely Managed Drinking Water (%),80.29,SDG 6,South East Asia
Indonesia,2021,Safely Managed Drinking Water (%),79.29,SDG 6,South East Asia
Indonesia,2022,Safely Managed Drinking Water (%),81.65,SDG 6,South East Asia
Indonesia,2023,Safely Managed Drinking Water (%),82.36,SDG 6,South East Asia
Indonesia,2024,Safely Managed Drinking Water (%),79.06,SDG 6,South East Asia
Indonesia,2000,Open Defecation Practice (%),51.3,SDG 6,South East Asia
